"gene","symmetric_difference","branch_score_difference","path_difference","quadratic_path_difference"
"A5D796",4,0.511424375803126,10.3923048454133,4.36828287564553
"A5D7Q3",6,0.147369552250092,14.2828568570857,0.825035380997852
"A5D8V7",6,0.254102061721837,12.8062484748657,1.69069157169065
"A5D8W1",4,0.152314378146524,11.5758369027902,1.17494743107599
"A5D9M6",6,0.556570497476584,11.916375287813,5.0627674293556
"A5PK71",14,10.2632774716416,19.5448202856921,54.7989071954521
"A6N7Y9",2,0.373546632331898,8.48528137423857,3.03205554463258
"A6NAF9",10,0.942343434171781,14.0712472794703,9.49625039644853
"A6NDE4",8,0.774219298153889,14.8996644257513,8.5666527417167
"A6NFT4",8,0.221308732487306,14.3527000944073,1.23968908887805
"A6NG13",4,0.482603641700032,11.4891252930761,5.27973420418488
"A6NJZ7",4,0.447941584871142,11.5758369027902,5.05612958298327
"A6NK02",8,1.09278994539209,7.68114574786861,3.20079905817429
"A6NKD2",10,3.46237249962818,18.9736659610103,12.6921770112076
"A6NNM3",4,0.462512942721982,11.5758369027902,5.21585451201832
"A6NP61",8,1.48524048470664,9.38083151964686,6.73176451298182
"A6P7L8",6,0.224736563209071,14.2828568570857,2.27546526285465
"A6PVC2",4,0.346510569334609,9.48683298050514,4.00216737867916
"A6PWD2",8,0.472990796999607,15.2970585407784,5.37680904067889
"A6QLE1",10,1.70614003876868,16.062378404209,9.56945396516049
"A6QLW9",4,0.287625107972244,10,1.86687379995976
"A6QNW6",18,1.55291513016433,25.0199920063936,15.3285743518311
"A6QQ71",14,1.82419554323536,21.2602916254693,8.45106696245863
"A6QQ94",8,4.73713105863891,14.560219778561,24.6865551387467
"A6QQL3",6,0.247380346011516,12.9614813968157,2.15643001924758
"A6QQM8",10,0.237146608436363,13.4164078649987,1.44868579992783
"A6QQV6",6,0.33456749396421,12.4899959967968,3.58741266845674
"A7DTF0",8,0.527226384524582,15.6204993518133,6.12639746588345
"A7X5R6",2,0.644544103522418,8.48528137423857,5.9257256495603
"A7X8B7",12,8.38225483751875,17.4928556845359,36.6318163412853
"A7YWH3",2,1.33339595719214,3,3.26075988192977
"A8D8P8",4,0.363399335222387,11.4891252930761,2.92973560957402
"A8E0R9",8,0.741376943053893,13.856406460551,7.69295556399754
"A8KBF3",6,0.224748712487133,14.2828568570857,2.27561724485326
"A8MPH9",2,2.2877735579187,6.32455532033676,14.1538652984157
"A8TSS9",2,0.978625070616066,8.36660026534076,10.0550241873289
"A8WMY3",4,0.406679478849679,10.0995049383621,3.45663434174135
"A8WQY8",6,0.352523970384474,13.2664991614216,2.80657723262513
"A8WR63",4,0.285322651525468,9.48683298050514,1.39611356159853
"A8WSU9",8,0.509156850010089,16.3095064303001,6.06253815585452
"A8WTE8",4,0.229527920124152,10.3923048454133,1.13895053152285
"A8WVU9",12,9.80671897344609,18.1107702762748,39.0859426731289
"A8WZ92",6,0.83857071296768,12.7279220613579,9.34542536492486
"A8X5H5",4,0.322493453485962,11.2249721603218,1.74959701837343
"A8XZJ9",8,0.275177831692814,13.6381816969859,2.41443899720897
"A9CPT4",22,1.57151841809875,25.6515106767613,11.9313437631397
"A9Q751",2,0.298121900257434,8.36660026534076,3.14189241353509
"A9RA82",16,2.63656115429779,18.2756668824971,14.8496771770285
"A9ZSY0",4,0.468637045125573,11.5758369027902,5.11343434034286
"A9ZSZ2",6,0.224748712487133,14.2828568570857,2.27561724485326
"B0BLW3",4,0.689720199028249,10,8.7534359960571
"B0BMX9",6,0.479739278083801,14.3527000944073,5.73874762574371
"B0BN28",4,0.722389322196048,10,8.37940868974296
"B0CM26",4,0.152314378146524,11.5758369027902,1.17494743107599
"B0LSW3",8,0.27518119918025,13.6381816969859,2.41411410316396
"B0M1H3",2,0.266855170625783,3.16227766016838,0.993628775443055
"B0VXE6",4,0.152314378146524,11.5758369027902,1.17494743107599
"B0W2W6",6,0.595377410684575,12,6.10273439606366
"B0WH58",8,2.47131177216357,15.4272486205415,11.9586460274687
"B0XDC4",8,4.574543208473,15.4919333848297,18.8587635709238
"B1A8Z2",14,0.803914138413875,18.8148877222268,4.11862395853746
"B1ASB6",2,0.569669586464514,5.47722557505166,7.29556811918254
"B1Q3J6",8,0.285349378401651,15.2970585407784,2.00102291584326
"B1WBT0",6,0.275015494689718,14.3527000944073,2.76080439358292
"B2GUN4",6,0.655851400554406,14.2828568570857,7.04443148390224
"B2GV50",4,0.293333258458017,10,1.89582348902221
"B2RQC2",8,0.749558048411493,16.3095064303001,7.16677814855028
"B2RR83",4,0.298073273088731,7.74596669241483,3.30782277919721
"B2RV13",12,1.53981856783632,18.8148877222268,10.3177828451031
"B2RV46",6,0.570198604917494,13.2664991614216,5.38147882024695
"B2RW38",10,9.87489778611692,16.5529453572468,38.5055542457668
"B2RX14",4,0.532413440734506,11.5758369027902,6.41242671301458
"B2RXZ1",6,0.442726910293725,10.9544511501033,4.9525755546597
"B2RYF7",8,0.596533964186402,15.6204993518133,6.8595930777367
"B3EX35",16,2.57101384418929,18.2756668824971,14.4578719111082
"B3LVG7",0,2.04285393596983,0,8.35686646822165
"B3LVQ1",6,0.433885026034374,13.6747943311773,3.86712307970253
"B3LWS4",4,0.434715926055166,10,4.39863162582624
"B3M185",10,0.384266815670327,15.2315462117278,2.59719498662371
"B3M383",8,4.57508063759925,15.4919333848297,18.8868405556215
"B3M6I4",4,0.363580202851181,11.2249721603218,4.11923136877681
"B3M8G0",14,2.00688265130693,22.2710574513201,13.5762240969561
"B3MB79",0,0.302414069153769,0,0.679813584134283
"B3MCZ5",6,0.351840005987659,13.2664991614216,2.81061658832848
"B3ME25",6,0.22078683314966,12.4096736459909,0.936027631333889
"B3MEY6",8,0.275031064054592,13.6381816969859,2.4111744349041
"B3MLC5",8,0.501462490787824,13.856406460551,5.00034373351069
"B3MMA5",2,0.282066976851205,8.36660026534076,0.916078706867947
"B3MPN6",4,0.819616449245562,9.59166304662544,9.47993243102493
"B3MRC6",4,0.641566181668618,10,7.25475729031939
"B3MZY6",0,0.388844154085942,0,0.760839466529996
"B3N1G9",10,0.411432717732345,17.4355957741627,4.4119888347349
"B3N5N3",6,0.487871840597036,11.4017542509914,4.83948834238221
"B3N6U7",6,0.565507868113952,12.4899959967968,6.17515140700306
"B3N946",0,0.765712145970078,0,9.33722432590479
"B3NAN8",2,0.282066976851205,8.36660026534076,0.916078706867947
"B3NBB6",2,0.659373276021689,5.47722557505166,7.66399134003683
"B3NE99",4,0.374065347821134,11.2249721603218,4.19161795647296
"B3NEF0",6,0.614021986952066,11.13552872566,5.74067579364105
"B3NMI5",6,0.22081272688886,12.4096736459909,0.936037696908522
"B3NPW0",8,0.275179480880094,13.6381816969859,2.4144128484154
"B3NRC6",6,0.351840005987659,13.2664991614216,2.81061658832848
"B3NXQ7",6,0.655544556597346,12.4899959967968,7.28116049374664
"B3NZR4",10,0.384266815670327,15.2315462117278,2.59719498662371
"B3P100",8,0.420863872024038,15.6204993518133,3.81658151686065
"B3P3J9",0,2.0429234479826,0,8.35721478245251
"B3P3M8",4,0.450584217021777,10,4.48398028699769
"B3P3W1",8,3.62224112370936,17.2626765016321,14.9640523176716
"B3P7F8",4,0.655280706838615,7.74596669241483,6.58701814099379
"B3P9W1",10,0.411432717732345,17.4355957741627,4.4119888347349
"B4F7A7",8,0.567068580175346,14.6969384566991,5.95286387574743
"B4F7C4",10,1.2155374575074,15.0996688705415,9.25022143393881
"B4GAJ1",8,0.275110227278663,13.6381816969859,2.41272858485262
"B4GAY7",6,0.220863005086787,12.4096736459909,0.936378376106185
"B4GDM5",6,0.351840005987659,13.2664991614216,2.81061658832848
"B4GEU5",8,4.70920963193568,15.4919333848297,19.4509933652004
"B4GFJ8",10,0.384266815670327,15.2315462117278,2.59719498662371
"B4GFN8",6,0.47347166699291,13.6747943311773,3.96120872472798
"B4GK79",8,0.495493073623479,13.856406460551,4.9370511623287
"B4GN43",8,0.622063415949617,15.4596248337403,6.36110727108755
"B4GN46",8,0.622063415949617,15.4596248337403,6.36110727108755
"B4GS98",2,0.282067975343187,8.36660026534076,0.91608153333506
"B4GXH4",6,0.633019107091222,12.4096736459909,7.33906703800451
"B4H1F5",14,2.41977581221456,20.7364413533277,13.6843429656618
"B4H9N7",10,0.411432717854266,17.4355957741627,4.41198883696978
"B4HBU3",4,0.423827981627153,9.48683298050514,4.74089424934235
"B4HEJ6",4,0.43542242006612,10,4.3641225250942
"B4HEM8",0,2.04302970308108,0,8.35772061652188
"B4HFB7",4,0.655280706838615,7.74596669241483,6.58701814099379
"B4HKC7",10,0.384266815670327,15.2315462117278,2.59719498662371
"B4HLH4",8,4.574543208473,15.4919333848297,18.8587635709238
"B4HMV9",6,0.22081272688886,12.4096736459909,0.936037696908522
"B4HR14",6,0.351840005987659,13.2664991614216,2.81061658832848
"B4HSL3",8,0.275157160673071,13.6381816969859,2.4139942616206
"B4HT57",6,0.507311695701992,12.7279220613579,5.23725947826003
"B4HVU2",12,1.52894306267687,18.1659021245849,15.1601802756464
"B4HWI2",2,0.790114014266069,6.2449979983984,9.39909721251303
"B4HXL7",8,0.501517598357074,13.856406460551,5.0015908044514
"B4IAQ8",4,0.365119555688448,11.2249721603218,4.09399376459049
"B4IB36",2,0.583202862810206,5.47722557505166,3.89855334506507
"B4IBY5",8,0.455989009460829,15.6204993518133,3.87875343189949
"B4IL76",10,0.411432717732345,17.4355957741627,4.4119888347349
"B4IXJ2",20,1.89702998844222,22.8035085019828,13.4489481130728
"B4J3A3",0,0.510487737631987,0,2.23409708036603
"B4J613",6,0.525308738386141,12.4096736459909,5.42252749085202
"B4J6D5",6,0.21848025687783,12.4096736459909,0.922611394551495
"B4JAX0",6,0.482674714305727,11.4017542509914,4.81218235835186
"B4JCS7",2,0.282067975343187,8.36660026534076,0.91608153333506
"B4JHB4",8,0.46706560939577,15.6204993518133,3.93337833532329
"B4JT42",8,4.70920963193568,15.4919333848297,19.4509933652004
"B4JWA1",8,0.273362743506516,13.6381816969859,2.44490343015327
"B4JWS7",4,0.632031194520562,10,7.04981957281126
"B4JZQ9",10,0.411432717732345,17.4355957741627,4.4119888347349
"B4K5R2",8,4.574543208473,15.4919333848297,18.8587635709238
"B4K5S8",8,0.467404974108249,15.6204993518133,3.93786624520602
"B4K835",0,2.04303295272013,0,8.35774361503186
"B4KHL5",2,0.282068679907682,8.36660026534076,0.916083524233287
"B4KLC0",6,0.489990993301986,11.4017542509914,4.87315713745327
"B4KNN9",6,0.220827731893005,12.4096736459909,0.93624453449758
"B4KT48",8,0.275168027377056,13.6381816969859,2.41415015826903
"B4KVI7",4,0.575673896538828,9,5.0416076540208
"B4L6T9",6,0.617635713324019,12.4096736459909,6.90293853748581
"B4L7F0",10,0.411432717854266,17.4355957741627,4.41198883696978
"B4L8V5",12,2.31486405386068,19.94993734326,11.3587153207826
"B4LCX4",8,1.67478710417394,16.8522995463527,9.42386056004298
"B4LF72",2,0.703386970146437,4.47213595499958,3.88958122800202
"B4LM71",6,0.22081272688886,12.4096736459909,0.936037696908522
"B4LQ21",8,0.275167561369641,13.6381816969859,2.41413016021015
"B4LRY2",6,0.496439562405902,11.4017542509914,4.90495321601693
"B4LWT5",6,0.47298074631492,13.6747943311773,3.97820817026574
"B4LX81",8,4.57508063759925,15.4919333848297,18.8868405556215
"B4LY29",10,0.384781156705015,15.2315462117278,2.58718876271549
"B4LY58",0,2.04296919679882,0,8.35743449516675
"B4M9A8",2,0.282067975343187,8.36660026534076,0.91608153333506
"B4MA12",6,0.633019107091222,12.4096736459909,7.33906703800451
"B4MEW8",10,0.411432717854266,17.4355957741627,4.41198883696978
"B4MLE8",20,1.96187758068755,28,12.2608319228899
"B4MQL8",6,0.22082551932554,12.4096736459909,0.936149300680604
"B4MX21",2,0.282067975343187,8.36660026534076,0.91608153333506
"B4MXR8",4,0.368460789724598,11.2249721603218,4.14198750405799
"B4MY75",6,0.351840005987659,13.2664991614216,2.81061658832848
"B4MZ79",6,0.500102530949242,11.4017542509914,4.93373351900013
"B4N937",0,2.04301856961439,0,8.35769360559208
"B4NAD3",4,0.431161484442245,10,4.347429724138
"B4NBB0",8,4.57508063759925,15.4919333848297,18.8868405556215
"B4NER4",6,0.650944752620532,12.4096736459909,7.18824112664432
"B4NHI4",10,0.411432717732345,17.4355957741627,4.4119888347349
"B4NIM7",8,0.428938586643634,15.6204993518133,3.82835752421654
"B4NWM2",4,0.579231727535864,9.05538513813742,6.34490277478518
"B4NXB8",2,0.282067975343187,8.36660026534076,0.91608153333506
"B4NYT3",6,0.487220875642228,11.4017542509914,4.83226938652769
"B4NZ70",0,0.78479355454489,0,9.39392923511198
"B4P5F7",6,0.220887321780612,12.4096736459909,0.936437992886265
"B4P6M6",6,0.351840005987659,13.2664991614216,2.81061658832848
"B4P6P9",8,0.273362743506516,13.6381816969859,2.44490343015327
"B4PD96",12,2.01613815785813,15.556349186104,12.2318596010694
"B4PDM5",4,0.368460789724598,11.2249721603218,4.14198750405799
"B4PIP5",6,0.610876858487263,11.13552872566,5.70084266851664
"B4PN49",4,0.655280709618131,7.74596669241483,6.58701817114909
"B4PR20",8,0.466073631234333,15.6204993518133,3.89863390701753
"B4PRJ9",8,4.70920963193568,15.4919333848297,19.4509933652004
"B4PSQ2",4,0.438941768647921,10,4.36970956452385
"B4PST0",0,2.04299945928685,0,8.35758393681764
"B4PUP5",10,0.384266815670327,15.2315462117278,2.59719498662371
"B4PYR0",4,0.660632280718459,10.3923048454133,7.1476235944323
"B4Q5Z1",8,0.501554644572217,13.856406460551,5.00122768010773
"B4QB88",6,0.22081272688886,12.4096736459909,0.936037696908522
"B4QFD2",6,0.351840005987659,13.2664991614216,2.81061658832848
"B4QHG6",8,0.275083036138211,13.6381816969859,2.41245140532039
"B4QHS6",4,0.597503931262225,9.48683298050514,6.31623111946524
"B4QK53",4,0.461186293666841,9.48683298050514,5.13791836441229
"B4QL99",2,0.583202862810206,5.47722557505166,3.89855334506507
"B4QMF4",6,2.29744170031919,12.6491106406735,11.7029188306111
"B4QX59",8,0.455576880349659,15.6204993518133,3.87423383679223
"B4QZU6",0,2.04296603819814,0,8.35741291961602
"B4R1D8",4,0.655280709618131,7.74596669241483,6.58701817114909
"B4USW8",16,2.84198249166555,18.5472369909914,15.9203352823021
"B5DE31",10,5.01509793340697,18.1107702762748,20.3773276249428
"B5DMC9",6,0.67570083008054,14.2828568570857,7.35548217836055
"B5DR03",0,0.279967042991752,0,0.92691149012186
"B5DRY3",0,0.306504526024903,0,1.5542613021143
"B7NZ88",16,2.63962085273226,18.2756668824971,14.9040111724143
"B7PS00",8,0.273362743506516,13.6381816969859,2.44490343015327
"B7ZR30",4,0.229327793155503,8.48528137423857,2.49016369211672
"B8A4F4",8,4.29476565568338,15.4919333848297,17.621629037768
"B9EKI3",4,0.448855502178711,11.13552872566,4.74057368351178
"C0LZJ1",8,4.73723002061159,14.560219778561,24.6869579359814
"C0SPG1",8,1.48528156689022,9.38083151964686,6.7320277816049
"C1L7Y4",10,1.18092030762301,14.2828568570857,7.76991891631789
"C3VD30",8,1.5177838920391,9.38083151964686,6.96207610335577
"C3XVT5",8,0.275160184823169,13.6381816969859,2.41384901045214
"C4QH88",8,1.68252105888326,12.5698050899765,6.51159804291659
"C9JQI7",6,0.258923684982271,14.2828568570857,2.7157590904357
"D0PV95",4,3.3911239985409,10.3923048454133,13.488512935263
"D2GVP7",8,0.509812200035013,13.114877048604,5.07677883396633
"D2H0H6",2,0.62558356720303,6.48074069840786,7.92258971838793
"D2H3M0",2,1.02920489970996,8.48528137423857,7.72453517958249
"D2HHP1",12,9.13423772173644,14.6287388383278,37.2806412149125
"D2HXI8",6,2.65483629174978,11.4891252930761,13.3828942257964
"D3K5L7",12,10.2438574864664,17.0293863659264,40.5854484069076
"D3YUJ3",6,0.475339835657067,12.7279220613579,4.05331412793541
"D3YVL2",6,0.132736368547402,14.2828568570857,0.696253274656186
"D3Z2X2",16,3.09443588286973,17.3781471969828,24.6234752562139
"D3Z3K2",6,0.346086427360606,12,3.25022619532706
"D3Z4R1",10,1.92590728273658,12,11.8178768020957
"D3ZD32",6,0.244273026757568,14.2828568570857,2.07413729061236
"D3ZKD3",8,0.614770311014283,14.6969384566991,6.54868573781077
"D3ZQF4",14,1.83197475748884,21.2602916254693,8.52326826230045
"D3ZU96",8,0.737322807664774,16.3095064303001,7.02869615342364
"D3ZVK1",4,0.149987281654649,8.48528137423857,0.639443352841399
"D3ZW91",10,9.87392138380313,17.832554500127,39.5447344763814
"D3ZWE7",4,0.310082998341422,11.2249721603218,3.19394024974712
"D4A2Z8",12,1.36043123036582,16.9115345252878,8.55822883704073
"D4A7T3",10,0.494320879740338,17.2046505340853,4.50604934880817
"D4AC13",4,0.729981522835682,10.0995049383621,8.9638406578279
"D4AE59",10,3.91480247452771,15.8113883008419,15.6889637301971
"D5MCN2",10,6.76822577772035,10.8627804912002,28.4528584575902
"E1B9W9",8,0.760872381904682,16.3095064303001,7.28600850151732
"E1BE10",8,0.569130284936519,14.6969384566991,7.59513019233829
"E1BH29",8,0.59590975778682,14.6969384566991,6.2953396973015
"E1BHJ4",16,2.75272819321181,17.4928556845359,17.4782098794428
"E1BNS6",6,0.338501547876802,13.9283882771841,2.54027528414006
"E1BP74",6,0.655851400554406,14.2828568570857,7.04443148390224
"E1BPH3",10,1.2155374575074,15.0996688705415,9.25022143393881
"E1BPX4",4,0.144752364661154,8.48528137423857,0.648725346418698
"E1BZ85",6,0.657911099608088,14.2828568570857,7.11406286056759
"E1C3S7",2,0.662144850653528,5.47722557505166,8.17984645357324
"E1C6Q1",12,10.2436593639949,17.0293863659264,40.7631283335524
"E2IUK4",4,0.310030675596015,11.2249721603218,3.19325168054918
"E2QTD3",8,1.18406921519343,14.0712472794703,8.8222503267009
"E2R222",12,10.2485156763731,17.0293863659264,40.7734994846829
"E2RD63",8,0.569130284936519,14.6969384566991,7.59513019233829
"E2RDV1",0,0.623794375581529,0,7.93463105846303
"E2RSQ2",4,0.310249972813598,11.2249721603218,3.19605098174878
"E2RSS3",8,9.59788148575612,13.6381816969859,39.2431417552795
"E7F1H9",4,0.385996382214431,9.48683298050514,2.52874311898249
"E7FDB3",8,3.11896310871045,16.3707055437449,18.403487401765
"E7FDW8",14,1.17392937648281,15.7480157480236,10.0769284330477
"E7FE13",4,0.740676914237937,10.0995049383621,9.28708990462443
"E7FE40",6,0.789248486976641,14.2828568570857,7.27274356321655
"E9PSL7",2,0.535224324427309,8.36660026534076,6.41446684629115
"E9PVD1",4,0.598786641510874,10.0995049383621,6.6623434835651
"E9Q3T6",8,0.943165119346421,12.5698050899765,5.04235378023783
"E9Q414",14,1.69110536533867,22.494443758404,11.2283362388273
"E9Q5K9",2,0.388560443453119,7.21110255092798,4.21980683149006
"E9Q5M6",4,0.267713756240636,10.3923048454133,2.40375408671366
"E9Q6W4",4,0.549097620986193,9.48683298050514,6.22470500611217
"E9Q7R9",2,0.230024583094131,8.36660026534076,2.12389381780873
"E9Q8T7",8,7.06956968569288,13.3416640641263,27.4497726108955
"E9Q956",2,0.683860216055159,8.48528137423857,7.58391556385666
"E9Q9F7",4,0.422814715485903,11.4891252930761,2.80976754643272
"F1LVW7",2,0.222126595281635,8.36660026534076,2.3674304823446
"F1LYL9",6,1.22854441570374,14.3527000944073,11.01319787277
"F1M5F3",10,7.16377596546569,17.832554500127,29.3643865648434
"F1M5M3",8,2.39143289094148,13.7113092008021,12.1601474152632
"F1M8G0",6,0.583220065660033,10.5830052442584,7.49514056810242
"F1MJR8",10,2.47253635737428,14.2828568570857,12.2499308959344
"F1MKX4",2,0.34017819847874,8.48528137423857,3.78430815281603
"F1MLX5",6,0.733921361219775,11.4017542509914,9.17507659843282
"F1N206",8,0.214603991276949,15.2970585407784,1.53689352241728
"F1N2W9",10,7.16377596546569,17.832554500127,29.3643865648434
"F1N7G5",4,0.355236458904863,11.2249721603218,2.15641141910036
"F1P4W9",2,0.177874280006016,8.36660026534076,1.63351331911821
"F1QFR9",2,0.34017819847874,8.48528137423857,3.78430815281603
"F1QLR3",4,0.655608807050425,10,6.54849700850002
"F1QW93",10,0.531446874644682,17.2046505340853,4.864836716014
"F1QYC4",8,0.747174114177832,16.3095064303001,8.39899016691782
"F1R237",2,1.4134299396729,7.21110255092798,9.68674201412332
"F1R2X6",2,0.34017819847874,8.48528137423857,3.78430815281603
"F1R777",4,0.336581161595476,9.48683298050514,3.55374318190696
"F1RRW5",2,0.463935721194802,8.48528137423857,4.87973946052534
"F1SS88",6,0.345573687659689,12.4899959967968,2.63569231194061
"F4IH25",6,0.212020395859661,14.2828568570857,1.43832795743781
"F4JP36",0,0.0852043329250748,13.856406460551,0.0993812122165716
"F6PHZ6",14,1.83280821823361,21.2602916254693,8.53023962792654
"F7DRV9",10,0.498817609086014,17.2046505340853,4.57528181751408
"F8VPQ2",8,4.15491209187138,15.4272486205415,17.6417943610233
"G2HE57",8,0.210920420359783,16.1245154965971,1.18515691192352
"G3UZ78",6,0.364512470538092,13.0384048104053,3.07955419807236
"G3V7L5",10,0.505689104942496,19.0262975904404,4.3369471733944
"G3V7X8",18,2.71409761774799,18.6010752377383,16.1346323810919
"G5E8Z2",8,0.455617563742327,14.6969384566991,4.32739663940132
"G5EC24",8,0.205013841720517,13.6381816969859,1.17580123280625
"G5EC86",6,0.546338393158078,12.7279220613579,4.69588836131372
"G5ECD6",16,2.18805494585129,22.8910462845192,16.602148499512
"G5ECH5",6,0.466394652842836,14.3527000944073,4.63680470860528
"G5ED39",2,0.927460374850023,8.48528137423857,8.61913247310769
"G5EDE2",4,0.337758972721117,10,1.77893578342165
"G5EEH9",2,0.389300833822102,5.47722557505166,4.79813422360203
"G5EEN4",4,0.240917703755485,11.5758369027902,1.85549599210457
"G5EET5",4,0.476996966198826,8.48528137423857,2.1843988757847
"G5EEV2",4,0.229186729523172,10.3923048454133,1.14177634871544
"G5EF60",2,0.602171650192319,5.47722557505166,6.77071902547689
"G5EG38",6,0.352758163710616,14.3527000944073,3.68986582197136
"G5EGQ6",6,0.650207961877803,11.4017542509914,7.38281901396509
"H1UBK1",4,0.229183936383743,10,0.925501520601305
"H2L056",6,0.426037044327701,13.6381816969859,4.73531659107843
"H2L099",10,1.63819172065753,16.9705627484771,6.81654591189083
"H9IWW7",10,0.498239361060366,16.3401346383682,4.71486480497269
"H9JD76",2,0.769749816247902,5.47722557505166,8.12752473867098
"K7SGN7",8,1.48528007381727,9.38083151964686,6.73201842604665
"M9MRD1",4,0.373257925535322,11.4891252930761,4.27551596852613
"M9MRD5",8,0.334935409880143,16.3095064303001,2.61847242444956
"M9NEY8",8,0.674753131416567,16.062378404209,5.73327430848555
"O00203",4,0.178864196687569,10.0995049383621,1.30583711389466
