sp|A2APF3|CTCFL_MOUSE	lcl|NC_092348.1_cds_XP_071174497.1_27097	50.737	339	160	3	239	572	1273	2283	4.44e-109	353
sp|A2ARI4|LGR4_MOUSE	lcl|NC_092350.1_cds_XP_071121067.1_35237	32.277	852	497	9	39	819	133	2661	7.65e-116	387
sp|A2AU37|RD21L_MOUSE	lcl|NC_092355.1_cds_XP_071144508.1_52923	41.379	406	194	9	1	364	1	1212	6.81e-77	256
sp|A2AU72|ARMC3_MOUSE	lcl|NC_092351.1_cds_XP_071125643.1_38445	42.111	919	443	9	15	881	43	2688	0.0	595
sp|A2CEI6|PIWL2_DANRE	lcl|NC_092352.1_cds_XP_071132212.1_42023	44.175	867	433	11	225	1046	241	2823	0.0	784
sp|A2CG63|ARI4B_MOUSE	lcl|NC_092346.1_cds_XP_071161825.1_13510	44.030	402	197	7	5	398	10	1155	9.32e-90	322
sp|A2RUB1|MEIOC_HUMAN	lcl|NC_092345.1_cds_XP_071156678.1_10405	58.378	185	71	3	723	907	1654	2190	3.65e-58	215
sp|A3KGV1|ODFP2_MOUSE	lcl|NC_092345.1_cds_XP_071157394.1_11161	41.624	788	437	7	47	823	145	2472	3.41e-179	537
sp|A3KPW9|BAG6_DANRE	lcl|NC_092345.1_cds_XP_071152875.1_9850	30.886	463	293	9	711	1156	2650	4008	1.89e-56	216
sp|A3KQH2|DRC9_DANRE	lcl|NC_092346.1_cds_XP_071165084.1_17936	35.376	359	187	6	7	324	46	1110	1.44e-60	200
sp|A4D1T9|PRS37_HUMAN	lcl|NC_092352.1_cds_XP_071132769.1_41824	26.699	206	134	4	40	230	934	1545	3.19e-15	75.9
sp|A4IH17|BAG6_XENTR	lcl|NC_092345.1_cds_XP_071152875.1_9850	27.897	466	292	8	694	1128	2659	4017	9.48e-44	175
sp|A4PES0|WEE2_PIG	lcl|NC_092353.1_cds_XP_071135350.1_48770	48.104	422	184	12	129	519	376	1629	3.86e-117	360
sp|A5D8V7|ODAD3_HUMAN	lcl|NC_092345.1_cds_XP_071154348.1_7626	37.372	487	299	4	67	549	37	1491	1.07e-51	187
sp|A5D8W1|CFA69_HUMAN	lcl|NC_092345.1_cds_XP_071158416.1_12228	45.016	913	486	8	26	930	82	2796	0.0	820
sp|A5D9M6|BAG6_PIG	lcl|NC_092345.1_cds_XP_071152875.1_9850	30.100	402	243	7	755	1124	2821	4008	7.45e-34	143
sp|A6N7Y9|PIWL1_CHICK	lcl|NC_092349.1_cds_XP_071180062.1_31646	54.641	765	335	8	112	867	337	2622	0.0	883
sp|A6NDE4|RBY1B_HUMAN	lcl|NC_092346.1_cds_XP_071165521.1_18507	50.588	85	41	1	3	86	19	273	1.13e-21	99.0
sp|A6PVC2|TTLL8_HUMAN	lcl|NC_092344.1_cds_XP_071125470.1_2926	49.858	351	170	3	261	607	1468	2514	3.08e-114	372
sp|A6QQL3|SEP14_BOVIN	lcl|NC_092351.1_cds_XP_071125707.1_38518	60.598	368	141	1	12	379	31	1122	6.86e-149	431
sp|A7DTF0|MRG1_CAEEL	lcl|NC_092347.1_cds_XP_071167447.1_20661	28.365	208	112	6	121	327	781	1296	3.67e-19	89.4
sp|A7X5R6|BAG6_ORNAN	lcl|NC_092345.1_cds_XP_071152875.1_9850	35.266	207	83	4	24	192	4	585	7.51e-22	104
sp|A7X8B7|PRGR_GORGO	lcl|NC_092346.1_cds_XP_071161694.1_13392	29.221	308	202	5	564	871	322	1197	1.50e-38	151
sp|A8D8P8|SIWI_BOMMO	lcl|NC_092349.1_cds_XP_071180062.1_31646	43.338	773	427	9	135	899	313	2622	0.0	656
sp|A8KBF3|PIWL2_XENTR	lcl|NC_092352.1_cds_XP_071132212.1_42023	48.553	760	382	6	195	949	556	2823	0.0	778
sp|A8MPH9|FOSLD_DROME	lcl|NC_092346.1_cds_XP_071159197.1_13750	42.857	77	44	0	380	456	451	681	4.32e-14	73.9
sp|A8WVU9|ROCK_CAEBR	lcl|NC_092344.1_cds_XP_071149829.1_6532	61.082	388	150	1	9	396	52	1212	1.61e-171	545
sp|A9Q751|PCDP1_MOUSE	lcl|NC_092345.1_cds_XP_071157794.1_11645	37.033	856	467	18	3	805	28	2538	7.41e-166	506
sp|A9ZSZ2|AGO3_BOMMO	lcl|NC_092352.1_cds_XP_071132212.1_42023	47.843	765	394	4	164	926	538	2823	0.0	757
sp|B0BLW3|LGR4_XENTR	lcl|NC_092350.1_cds_XP_071121067.1_35237	34.772	857	497	6	43	837	139	2709	1.60e-143	462
sp|B0BN28|SKA1_RAT	lcl|NC_092347.1_cds_XP_071169765.1_23365	50.427	117	58	0	136	252	445	795	1.41e-37	134
sp|B0LSW3|LIS1_FELCA	lcl|NC_092349.1_cds_XP_071178370.1_29470	74.155	414	101	3	1	410	1	1236	0.0	659
sp|B1A8Z2|CIB1_SHEEP	lcl|NC_092344.1_cds_XP_071152800.1_378	50.259	193	87	4	1	191	1	558	3.22e-42	141
sp|B1ASB6|SPOC1_MOUSE	lcl|NC_092355.1_cds_XP_071144283.1_52754	29.478	441	254	12	397	784	4690	6000	3.77e-40	164
sp|B1Q3J6|DNM1B_ORYSJ	lcl|NC_092345.1_cds_XP_071152765.1_9622	34.162	925	487	21	697	1527	1909	4599	1.23e-158	523
sp|B2GV50|RFX2_RAT	lcl|NC_092344.1_cds_XP_071166049.1_5888	59.794	582	202	11	71	647	232	1896	0.0	635
sp|B2RR83|YTDC2_MOUSE	lcl|NC_092347.1_cds_XP_071166291.1_19162	56.937	1182	484	13	52	1228	121	3606	0.0	1293
sp|B2RW38|CFA58_MOUSE	lcl|NC_092347.1_cds_XP_071169881.1_23442	59.382	874	350	3	1	870	1	2619	0.0	837
sp|B2RX14|TUT4_MOUSE	lcl|NC_092344.1_cds_XP_071158695.1_2778	51.747	458	198	9	888	1326	2548	3909	7.32e-133	452
sp|B2RXZ1|PNDC1_MOUSE	lcl|NC_092349.1_cds_XP_071179828.1_31383	35.029	511	313	8	8	504	178	1695	4.30e-97	307
sp|B2RYF7|WASH1_RAT	lcl|NC_092344.1_cds_XP_071181895.1_1664	50.769	260	121	5	10	264	10	783	2.76e-69	229
sp|B3M185|RAS1_DROAN	lcl|NC_092350.1_cds_XP_071119930.1_33811	87.117	163	21	0	1	163	1	489	3.04e-93	270
sp|B3M383|SPNE_DROAN	lcl|NC_092346.1_cds_XP_071162829.1_14812	35.242	1362	779	37	98	1404	379	4320	0.0	722
sp|B3MEY6|LIS1_DROAN	lcl|NC_092349.1_cds_XP_071178370.1_29470	70.388	412	119	1	3	411	1	1236	0.0	597
sp|B3MPN6|IRS1_DROAN	lcl|NC_092355.1_cds_XP_071143039.1_54177	31.600	250	154	5	37	286	7	705	3.87e-26	118
sp|B3N946|IRS1_DROER	lcl|NC_092355.1_cds_XP_071143039.1_54177	34.715	193	116	2	37	229	7	555	2.14e-25	115
sp|B3NPW0|LIS1_DROER	lcl|NC_092349.1_cds_XP_071178370.1_29470	70.874	412	117	1	3	411	1	1236	0.0	601
sp|B3NZR4|RAS1_DROER	lcl|NC_092350.1_cds_XP_071119930.1_33811	87.117	163	21	0	1	163	1	489	3.04e-93	270
sp|B3P3W1|SPNE_DROER	lcl|NC_092346.1_cds_XP_071162829.1_14812	33.624	1377	813	34	101	1423	379	4368	0.0	689
sp|B3P7F8|HH_DROER	lcl|NC_092345.1_cds_XP_071156169.1_9831	48.229	367	179	5	96	461	133	1203	1.92e-104	318
sp|B4GAJ1|LIS1_DROPE	lcl|NC_092349.1_cds_XP_071178370.1_29470	70.874	412	117	1	3	411	1	1236	0.0	595
sp|B4GEU5|SPNE_DROPE	lcl|NC_092346.1_cds_XP_071162829.1_14812	33.735	1245	737	30	94	1294	358	3960	0.0	667
sp|B4GFJ8|RAS1_DROPE	lcl|NC_092350.1_cds_XP_071119930.1_33811	87.730	163	20	0	1	163	1	489	3.95e-93	270
sp|B4HFB7|HH_DROSE	lcl|NC_092345.1_cds_XP_071156169.1_9831	48.229	367	179	5	96	461	133	1203	2.29e-104	318
sp|B4HKC7|RAS1_DROSE	lcl|NC_092350.1_cds_XP_071119930.1_33811	87.117	163	21	0	1	163	1	489	3.04e-93	270
sp|B4HLH4|SPNE_DROSE	lcl|NC_092346.1_cds_XP_071162829.1_14812	33.575	1379	812	34	102	1425	379	4368	0.0	674
sp|B4HSL3|LIS1_DROSE	lcl|NC_092349.1_cds_XP_071178370.1_29470	70.874	412	117	1	3	411	1	1236	0.0	601
sp|B4HWI2|IRS1_DROSE	lcl|NC_092355.1_cds_XP_071143039.1_54177	34.184	196	113	3	37	229	7	555	9.28e-25	113
sp|B4JWA1|LIS1_DROGR	lcl|NC_092349.1_cds_XP_071178370.1_29470	71.117	412	116	1	3	411	1	1236	0.0	599
sp|B4K5R2|SPNE_DROMO	lcl|NC_092346.1_cds_XP_071162829.1_14812	33.770	1374	811	35	104	1422	379	4368	0.0	690
sp|B4KT48|LIS1_DROMO	lcl|NC_092349.1_cds_XP_071178370.1_29470	71.845	412	113	1	3	411	1	1236	0.0	625
sp|B4LQ21|LIS1_DROVI	lcl|NC_092349.1_cds_XP_071178370.1_29470	70.874	412	117	1	3	411	1	1236	0.0	598
sp|B4LX81|SPNE_DROVI	lcl|NC_092346.1_cds_XP_071162829.1_14812	34.800	1273	757	29	104	1339	379	4089	0.0	701
sp|B4LY29|RAS1_DROVI	lcl|NC_092350.1_cds_XP_071119930.1_33811	87.117	163	21	0	1	163	1	489	6.00e-93	270
sp|B4NBB0|SPNE_DROWI	lcl|NC_092346.1_cds_XP_071162829.1_14812	33.113	1359	815	37	100	1407	373	4320	0.0	669
sp|B4P6P9|LIS1_DROYA	lcl|NC_092349.1_cds_XP_071178370.1_29470	70.874	412	117	1	3	411	1	1236	0.0	601
sp|B4PN49|HH_DROYA	lcl|NC_092345.1_cds_XP_071156169.1_9831	48.229	367	179	5	96	461	133	1203	6.77e-109	329
sp|B4PRJ9|SPNE_DROYA	lcl|NC_092346.1_cds_XP_071162829.1_14812	33.526	1387	805	36	101	1427	379	4368	0.0	681
sp|B4PUP5|RAS1_DROYA	lcl|NC_092350.1_cds_XP_071119930.1_33811	87.117	163	21	0	1	163	1	489	3.04e-93	270
sp|B4QHG6|LIS1_DROSI	lcl|NC_092349.1_cds_XP_071178370.1_29470	70.874	412	117	1	3	411	1	1236	0.0	601
sp|B4R1D8|HH_DROSI	lcl|NC_092345.1_cds_XP_071156169.1_9831	52.510	259	122	1	100	357	133	909	2.35e-84	264
sp|B5DE31|YBOX1_DANRE	lcl|NC_092356.1_cds_XP_071147460.1_57615	87.356	87	11	0	31	117	43	303	3.31e-46	159
sp|B7ZR30|STK10_XENLA	lcl|NC_092347.1_cds_XP_071170487.1_24080	57.812	320	131	2	1	316	1	960	3.88e-127	416
sp|B8A4F4|TDRD9_DANRE	lcl|NC_092346.1_cds_XP_071162829.1_14812	39.844	1285	711	22	89	1340	418	4185	0.0	885
sp|B9EKI3|TMF1_MOUSE	lcl|NC_092352.1_cds_XP_071132021.1_41617	45.396	619	319	4	480	1086	2143	3978	2.72e-114	386
sp|C1L7Y4|ANX13_SCHJA	lcl|NC_092352.1_cds_XP_071128349.1_41131	40.785	331	174	2	19	349	778	1704	3.44e-74	241
sp|C3VD30|ZAR1L_MOUSE	lcl|NC_092346.1_cds_XP_071161155.1_18006	42.574	101	55	1	181	278	139	441	1.17e-21	90.5
sp|C4QH88|ANX22_SCHMA	lcl|NC_092352.1_cds_XP_071130865.1_44721	41.617	334	187	2	25	358	838	1815	5.84e-77	249
sp|D0PV95|DDX3_CAEEL	lcl|NC_092346.1_cds_XP_071164931.1_17618	58.893	506	187	9	137	623	763	2274	0.0	574
sp|D2HHP1|WEE2_AILME	lcl|NC_092353.1_cds_XP_071135350.1_48770	45.287	488	210	17	95	559	364	1725	1.08e-108	338
sp|D2HXI8|GWL_AILME	lcl|NC_092350.1_cds_XP_071120755.1_34800	65.000	200	65	2	26	220	22	621	9.91e-76	266
sp|D3YUJ3|CCYL1_MOUSE	lcl|NC_092357.1_cds_XP_071148471.1_60923	60.714	308	107	4	69	366	163	1074	1.61e-127	371
sp|D3YVL2|CFA70_MOUSE	lcl|NC_092346.1_cds_XP_071159756.1_16291	42.968	1159	614	14	11	1141	43	3462	0.0	879
sp|D3Z3K2|CIP1_MOUSE	lcl|NC_092345.1_cds_XP_071152403.1_7074	44.878	205	112	1	8	212	13	624	1.65e-62	199
sp|D3Z4R1|HFM1_MOUSE	lcl|NC_092346.1_cds_XP_071159837.1_16470	53.360	982	423	15	260	1217	781	3693	0.0	1043
sp|D3ZD32|CHD5_RAT	lcl|NC_092356.1_cds_XP_071146566.1_56204	65.420	1203	348	11	332	1527	1060	4485	0.0	1483
sp|D3ZKD3|ALKB5_RAT	lcl|NC_092352.1_cds_XP_071132373.1_42336	65.462	249	77	2	54	293	52	798	1.01e-116	345
sp|D3ZQF4|FKBP6_RAT	lcl|NC_092349.1_cds_XP_071180380.1_31990	34.754	305	197	2	20	322	208	1122	5.60e-51	176
sp|D3ZVK1|MCM8_RAT	lcl|NC_092350.1_cds_XP_071119999.1_33896	62.885	811	285	6	20	829	115	2502	0.0	1002
sp|D4A2Z8|DHX36_RAT	lcl|NC_092356.1_cds_XP_071146035.1_56280	49.740	961	431	14	52	986	328	3132	0.0	832
sp|D4A7T3|BRDT_RAT	lcl|NC_092345.1_cds_XP_071156072.1_9607	45.926	405	172	6	22	379	193	1407	2.25e-98	337
sp|D4AE59|STK11_RAT	lcl|NC_092344.1_cds_XP_071147363.1_6320	64.557	316	112	0	25	340	121	1068	5.05e-139	405
sp|E1BE10|PLD6_BOVIN	lcl|NC_092352.1_cds_XP_071128701.1_41812	44.509	173	89	2	40	209	130	636	1.71e-34	123
sp|E1BH29|ALKB5_BOVIN	lcl|NC_092352.1_cds_XP_071132373.1_42336	68.559	229	72	0	72	300	136	822	1.64e-116	344
sp|E1BHJ4|CP26B_BOVIN	lcl|NC_092347.1_cds_XP_071168303.1_21682	39.511	491	285	6	1	490	115	1554	2.96e-116	354
sp|E1BPX4|MCM8_BOVIN	lcl|NC_092350.1_cds_XP_071119999.1_33896	64.304	762	256	5	66	815	229	2502	0.0	956
sp|E2RD63|PLD6_CANLF	lcl|NC_092352.1_cds_XP_071128701.1_41812	42.614	176	90	2	45	217	133	636	2.83e-31	116
sp|E2RSS3|WEE2_CANLF	lcl|NC_092353.1_cds_XP_071135350.1_48770	42.441	549	271	16	30	561	163	1725	2.29e-119	366
sp|E7F1H9|YTHD2_DANRE	lcl|NC_092355.1_cds_XP_071142688.1_53747	73.295	176	47	0	398	573	922	1449	1.10e-90	290
sp|E7FE13|LGR4_DANRE	lcl|NC_092350.1_cds_XP_071121067.1_35237	34.421	674	349	8	32	619	94	2094	5.55e-113	379
sp|E9PSL7|CTRO_RAT	lcl|NC_092345.1_cds_XP_071155729.1_9243	32.842	950	584	14	1017	1927	3715	6519	1.63e-148	513
sp|E9Q3T6|PRD14_MOUSE	lcl|NC_092344.1_cds_XP_071140810.1_4981	60.204	392	135	6	185	558	247	1413	1.55e-159	465
sp|E9Q414|APOB_MOUSE	lcl|NC_092346.1_cds_XP_071161863.1_13577	24.849	994	654	31	38	997	79	2883	1.15e-58	229
sp|E9Q5K9|YTDC1_MOUSE	lcl|NC_092344.1_cds_XP_071148200.1_6348	66.061	165	56	0	347	511	958	1452	2.37e-69	242
sp|E9Q5M6|CFA44_MOUSE	lcl|NC_092348.1_cds_XP_071175676.1_28436	50.947	581	279	4	93	670	1834	3567	0.0	623
sp|E9Q7R9|CFA43_MOUSE	lcl|NC_092347.1_cds_XP_071171297.1_19363	33.353	1715	1055	25	39	1680	31	5130	0.0	855
sp|E9Q8T7|DYH1_MOUSE	lcl|NC_092353.1_cds_XP_071136434.1_48733	64.111	4199	1479	11	68	4250	76	12636	0.0	5518
sp|E9Q956|MCMD2_MOUSE	lcl|NC_092351.1_cds_XP_071128017.1_40208	32.222	630	369	15	4	606	55	1851	5.77e-93	304
sp|E9Q9F7|CC146_MOUSE	lcl|NC_092344.1_cds_XP_071138143.1_4503	40.484	951	558	2	35	977	19	2871	0.0	637
sp|F1LVW7|DIAP3_RAT	lcl|NC_092351.1_cds_XP_071126523.1_39554	46.104	462	241	3	609	1064	1783	3162	8.01e-104	354
sp|F1LYL9|SOX9_RAT	lcl|NC_092352.1_cds_XP_071129135.1_42538	52.788	269	98	7	59	317	94	843	1.65e-68	227
sp|F1M5F3|MCM9_RAT	lcl|NC_092350.1_cds_XP_071119994.1_33889	60.772	622	241	2	12	631	70	1932	0.0	822
sp|F1M5M3|TEX14_RAT	lcl|NC_092352.1_cds_XP_071132403.1_42393	32.860	493	306	11	21	504	40	1470	4.36e-70	259
sp|F1MJR8|TEX14_BOVIN	lcl|NC_092352.1_cds_XP_071132403.1_42393	33.733	501	307	11	13	503	13	1470	2.82e-77	281
sp|F1MLX5|LGR4_BOVIN	lcl|NC_092350.1_cds_XP_071121067.1_35237	34.164	843	490	5	39	817	133	2658	3.48e-152	485
sp|F1N206|DLDH_BOVIN	lcl|NC_092344.1_cds_XP_071123994.1_2506	74.843	477	118	2	33	509	88	1512	0.0	746
sp|F1N2W9|MCM9_BOVIN	lcl|NC_092350.1_cds_XP_071119994.1_33889	61.254	622	237	3	12	630	70	1932	0.0	839
sp|F1QLR3|FXR1_DANRE	lcl|NC_092346.1_cds_XP_071160177.1_18023	56.136	383	163	5	1	380	1	1143	5.39e-143	431
sp|F1R237|TDRD6_DANRE	lcl|NC_092344.1_cds_XP_071177213.1_1152	24.516	775	516	28	293	1045	6208	8391	2.25e-35	150
sp|F1R777|MTA70_DANRE	lcl|NC_092348.1_cds_XP_071176157.1_29097	71.601	331	85	3	251	581	673	1638	0.0	530
sp|F1RRW5|ACE_PIG	lcl|NC_092345.1_cds_XP_071156755.1_10496	51.376	1199	556	13	35	1224	1846	5388	0.0	1275
sp|F4IH25|BOP1_ARATH	lcl|NC_092348.1_cds_XP_071172613.1_24977	46.290	620	316	7	146	751	340	2190	0.0	565
sp|F8VPQ2|ARI4A_MOUSE	lcl|NC_092346.1_cds_XP_071161824.1_13509	42.995	414	213	7	4	410	7	1200	4.37e-74	273
sp|G3UZ78|ADGB_MOUSE	lcl|NC_092353.1_cds_XP_071138082.1_46499	35.632	870	457	11	628	1414	2320	4869	7.41e-152	511
sp|G3V7L5|PO4F2_RAT	lcl|NC_092351.1_cds_XP_071126247.1_39170	68.326	221	63	3	195	410	100	756	2.88e-93	282
sp|G3V7X8|CP26B_RAT	lcl|NC_092347.1_cds_XP_071168303.1_21682	39.308	491	286	6	1	490	115	1554	4.97e-116	353
sp|G5E8Z2|TAF4B_MOUSE	lcl|NC_092348.1_cds_XP_071175732.1_28488	50.385	260	117	3	598	850	1924	2688	4.07e-75	264
sp|G5EC24|PTP2_CAEEL	lcl|NC_092356.1_cds_XP_071147407.1_57841	37.351	589	302	16	1	582	55	1641	6.80e-112	350
sp|G5EC86|MOE1_CAEEL	lcl|NC_092346.1_cds_XP_071161607.1_13300	49.254	67	30	1	113	179	310	498	7.00e-15	77.4
sp|G5ECD6|CHS1_CAEEL	lcl|NC_092357.1_cds_XP_071149919.1_58569	33.675	1170	643	28	129	1238	478	3768	0.0	578
sp|G5ECH5|PP4R1_CAEEL	lcl|NC_092348.1_cds_XP_071173431.1_25942	33.731	335	169	6	989	1319	1729	2586	1.48e-41	168
sp|G5ED39|SEP1_CAEEL	lcl|NC_092345.1_cds_XP_071152899.1_9912	28.274	481	299	15	678	1139	5308	6669	1.62e-43	176
sp|G5EDE2|CBXH2_CAEEL	lcl|NC_092345.1_cds_XP_071155406.1_8720	34.899	149	95	2	19	166	64	507	4.46e-19	81.3
sp|G5EEH9|NUP98_CAEEL	lcl|NC_092351.1_cds_XP_071124702.1_37426	46.875	160	85	0	770	929	2206	2685	8.42e-41	167
sp|G5EEN4|GCK3_CAEEL	lcl|NC_092345.1_cds_XP_071158685.1_12562	64.671	334	109	4	101	432	46	1026	1.30e-140	420
sp|G5EET5|CBXH1_CAEEL	lcl|NC_092345.1_cds_XP_071155404.1_8716	38.667	150	75	3	37	171	166	609	1.20e-21	89.4
sp|G5EEV2|TRR1_CAEEL	lcl|NC_092344.1_cds_XP_071137160.1_4351	26.350	1685	1072	38	1792	3408	5023	9774	1.30e-150	532
sp|G5EF60|STIM1_CAEEL	lcl|NC_092351.1_cds_XP_071127467.1_40868	31.347	386	220	10	40	386	154	1293	3.30e-39	153
sp|G5EG38|CDC16_CAEEL	lcl|NC_092346.1_cds_XP_071164740.1_17333	30.721	319	202	5	255	565	664	1587	1.37e-46	175
sp|G5EGQ6|TEN1_CAEEL	lcl|NC_092351.1_cds_XP_071124822.1_37589	26.322	2496	1547	71	267	2660	1264	8181	0.0	719
sp|H1UBK1|MAP2_CAEEL	lcl|NC_092344.1_cds_XP_071170631.1_63	68.681	364	110	2	105	468	328	1407	0.0	539
sp|H2L056|UBXN3_CAEEL	lcl|NC_092344.1_cds_XP_071161696.1_4897	29.738	343	226	7	273	612	1054	2046	1.83e-26	116
sp|H2L099|GCK1_CAEEL	lcl|NC_092346.1_cds_XP_071160328.1_18813	75.180	278	68	1	28	305	67	897	3.27e-135	406
sp|K7SGN7|ZAR2B_XENLA	lcl|NC_092346.1_cds_XP_071161155.1_18006	43.820	89	47	1	207	292	178	444	1.61e-23	95.5
sp|M9MRD1|MS300_DROME	lcl|NC_092346.1_cds_XP_071162138.1_14089	28.207	6080	4156	61	635	6591	154	18135	0.0	2528
sp|M9NEY8|TET_DROME	lcl|NC_092352.1_cds_XP_071130443.1_44264	51.873	347	163	2	1624	1968	3388	4422	5.67e-111	398
sp|O00203|AP3B1_HUMAN	lcl|NC_092347.1_cds_XP_071166294.1_19124	72.866	656	166	4	13	659	4	1962	0.0	944
sp|O00238|BMR1B_HUMAN	lcl|NC_092352.1_cds_XP_071132112.1_41770	54.527	486	198	9	30	496	82	1527	0.0	521
sp|O00327|BMAL1_HUMAN	lcl|NC_092350.1_cds_XP_071119908.1_33759	50.575	609	267	9	36	626	25	1803	0.0	576
sp|O00507|USP9Y_HUMAN	lcl|NC_092346.1_cds_XP_071163273.1_15550	62.742	2531	882	25	1	2510	1	7473	0.0	3082
sp|O00571|DDX3X_HUMAN	lcl|NC_092346.1_cds_XP_071164938.1_17612	73.876	467	107	3	124	577	721	2115	0.0	723
sp|O01346|EGH_DROME	lcl|NC_092351.1_cds_XP_071126268.1_39251	49.769	432	213	2	21	451	79	1365	1.78e-151	440
sp|O01367|HOW_DROME	lcl|NC_092353.1_cds_XP_071135629.1_49190	47.143	350	150	7	77	392	40	1086	4.09e-97	295
sp|O01382|DRICE_DROME	lcl|NC_092352.1_cds_XP_071130018.1_43457	44.223	251	135	4	86	332	133	882	1.14e-67	215
sp|O01501|CCNE_CAEEL	lcl|NC_092348.1_cds_XP_071174414.1_27078	32.319	263	167	5	232	493	358	1116	1.22e-41	156
sp|O01767|EGG4_CAEEL	lcl|NC_092344.1_cds_XP_071146255.1_6119	28.966	290	171	10	407	679	4438	5253	3.40e-22	104
sp|O01798|SPE8_CAEEL	lcl|NC_092354.1_cds_XP_071140637.1_51903	32.239	335	210	9	105	433	1423	2394	3.53e-48	180
sp|O01803|RB11A_CAEEL	lcl|NC_092354.1_cds_XP_071139280.1_49957	80.841	214	36	2	1	209	1	642	4.76e-123	348
sp|O01836|GLH3_CAEEL	lcl|NC_092344.1_cds_XP_071130385.1_3629	39.723	506	275	9	201	698	502	1953	2.97e-116	367
sp|O02002|CASP1_DROME	lcl|NC_092352.1_cds_XP_071130018.1_43457	42.215	289	158	5	30	313	16	870	2.42e-72	227
sp|O02658|GLC7C_CAEEL	lcl|NC_092346.1_cds_XP_071161946.1_13818	55.333	300	131	3	5	303	16	909	2.05e-119	347
sp|O08550|KMT2B_MOUSE	lcl|NC_092348.1_cds_XP_071174795.1_27416	64.169	307	105	3	2409	2713	12817	13728	3.98e-118	424
sp|O08565|CXCR4_RAT	lcl|NC_092352.1_cds_XP_071131346.1_45236	31.741	293	180	8	36	313	196	1059	7.48e-33	128
sp|O08629|TIF1B_RAT	lcl|NC_092350.1_cds_XP_071121057.1_35226	29.740	269	176	3	119	374	238	1044	8.75e-31	132
